Name,Action_rgb,Romance_rgb,Drama_rgb,Horror_rgb,Action,Drama,Horror,Romance,Action_audio,Romance_audio,Drama_audio,Horror_audio,Label
CREEPSHOW Official Trailer (2019) Horror Series,12.54336983,19.12955791,26.26384199,42.06323624,18.63809824,10.01846716,63.62017989,7.72324577,36.19640172,11.9851537,13.6759147,38.14252913,2
Curse Of Chucky Official Trailer #1 (2013) - Chucky Sequel HD,32.27663934,5.199843645,35.36503911,27.15847492,24.0363732,14.29891884,45.10648549,16.55822396,8.031128347,56.43206239,28.96267474,6.574128568,2
"Dead By Christmas (2018 Horror Movie, Trailer HD)",4.819880798,30.21860123,28.30370069,36.65781617,0.639683288,13.35682273,1.881338656,84.12216306,21.66695297,14.62748647,11.83774769,51.86781287,2
"DONT LET GO Official Trailer (2019) David Oyelowo, Horror Movie HD",35.95314026,3.789928183,35.83182096,24.42510873,42.70649254,18.24994981,24.92012531,14.12343532,40.55181444,2.173183113,11.69462726,45.58037817,2
"EVERY TIME I DIE Official Trailer 2 (2019) Sci-Fi, Horror Movie",18.63876283,9.084390104,25.89742541,46.37942612,14.63656425,6.052337587,60.50801277,18.80309135,24.47265089,5.868125334,5.554986745,64.10423517,2
Exclusive Creature 3D Official Trailer  Bipasha Basu  Imran Abbas,40.35066664,2.733703889,39.59742785,17.31820852,21.07346952,55.65965176,20.08214295,3.184739873,39.9715215,10.38148105,34.82708633,14.81990367,2
FEAR THE WALKING DEAD Official Trailer (2016),9.325755388,26.52193308,61.8111074,2.341200225,51.04684234,27.35506296,8.130828291,13.46726418,37.44551241,11.07013747,14.73164707,36.75270379,2
Found Footage 3D  official trailer (2016),18.97879988,17.48879999,56.29991293,7.232494652,14.77128118,34.45678651,18.36058348,32.41134882,15.45405239,43.16827357,29.52979207,11.84788644,2
Friend Request Official International Trailer #1 (2016) - Alycia Debnam-Carey Thriller HD,21.30146623,10.63221321,43.33073199,24.73558187,23.48825932,2.19673682,61.05941534,13.25559467,31.17935956,1.745603234,3.664983064,63.41004968,2
FROM THE DEAD Official Trailer (2019) Horror Movie,21.75761908,14.41426873,39.6654278,24.16268736,41.46217108,14.95226026,22.44353294,21.14203423,5.706718192,25.34710169,22.41945118,46.52673304,2
Godzilla King of the Monsters Final Trailer (2019)  Movieclips Trailers,22.7126807,13.99341077,55.39409518,7.899817079,3.343332559,30.88564575,7.879625261,57.89139867,27.44998932,14.99953717,16.09229147,41.45818651,2
Halloween - New Trailer [HD],21.25112116,8.839023858,27.17144191,42.73841977,41.27748311,9.446733445,29.0507257,20.22505999,17.58375764,5.040716752,5.589004233,71.7865169,2
Unfriended Dark Web Trailer #1 (2018)  Movieclips Trailers,4.11122404,34.49006677,29.23299074,32.1657151,16.57147855,22.68575579,26.38433278,34.35843289,28.68058383,5.489256606,7.330218703,58.49993825,2
UNSANE  Official Trailer,17.03282744,16.14463031,54.58576679,12.23677695,28.25776041,16.99465215,45.97504139,8.772542328,25.68089366,12.07257584,10.23494974,52.01158524,2
VHS2 Official Green Band Trailer #1 (2013) - Horror Sequel HD,19.55379546,13.49323541,62.3598218,4.59315367,37.03454733,38.167575,17.21678376,7.581090927,46.82914019,2.639945969,8.817593753,41.71332121,2
Watchmen _ Official Comic-Con Trailer _ HBO,18.18950027,13.30591887,47.57736623,20.92721462,20.53211331,12.53464967,44.76113915,22.17210531,38.9547199,5.057213828,9.694763273,46.29329443,2
WHY HIDE Official Trailer (2018) Horror Movie,17.37907976,6.398652494,17.87968874,58.34257603,19.50920373,3.719138354,70.18293738,6.58871755,12.24194467,0.960675068,2.156768367,84.64061022,2
"WITNESSES Official Trailer (2019) Horror, Crime Movie",24.76554513,13.04531693,49.03041124,13.15872818,8.92727375,5.99569045,81.54595494,3.531077877,39.32254314,7.644946873,3.808515519,49.22398627,2
A BETTER LIFE Trailer,34.12008882,5.722736195,56.36656284,3.790611029,16.31843001,59.73396301,5.510559678,18.43704879,5.506213754,62.29654551,25.40129125,6.795952469,3
A Christmas Prince The Royal Wedding  Official Trailer [HD]  Netflix,2.432221174,49.0771383,36.83192432,11.65871397,0.572328269,16.03427976,4.681473225,78.71192098,1.624717005,72.61781693,22.54396677,3.213501722,3
A STAR IS BORN - Official Trailer 1,20.83483636,13.39211315,33.76892507,32.00412393,36.73509657,4.246499762,21.86447978,37.15392649,20.81845403,27.53639221,24.62586015,27.01929212,3
About Last Night Official Theatrical Trailer (2014) - Kevin Hart Movie HD,4.417736083,39.69886005,25.64611435,30.23729622,5.994965881,52.27149725,9.73591879,31.9976151,21.73234969,47.20391035,27.11772025,3.946020827,3
Adrift Trailer #1 (2018)  Movieclips Trailers,12.67831475,16.41788632,36.0471189,34.85668004,14.27874118,7.102072239,15.22356272,63.39562535,26.18344426,34.58276391,27.11183727,12.1219568,3
Alita Battle Angel  Official Trailer [HD]  20th Century FOX,13.92268687,14.37427402,22.96301275,48.74003232,10.92219874,8.106590807,20.85131258,60.11989117,35.22897661,21.71598822,21.75064236,21.30438536,3
"And So It Goes TRAILER 1 (2014) - Diane Keaton, Michael Douglas Movie HD",14.7658363,14.09378201,67.50983,3.630552813,13.74208033,20.79488337,4.572651535,60.89038849,14.45392072,53.4717679,28.60239148,3.471919894,3
Arthur Official Trailer #1 - (2011) HD,0,0,0,0,0,0,0,0,4.631877318,57.95109868,32.86142349,4.555598274,3
Barefoot Official Trailer (2014),11.53839082,17.58799404,69.95257139,0.921052508,5.35052754,25.53559244,0.631566672,68.48230958,14.91321772,50.1350522,31.24873042,3.702995926,3
Beauty and the Beast – US Official Final Trailer,17.24450737,13.47838193,26.61506236,42.6620394,18.29996258,7.681074739,40.84759057,33.17137659,22.46305496,32.28725195,30.25534451,14.99435157,3
Beginners Trailer HD,36.37903035,3.247049823,58.6953938,1.678525098,31.77968562,44.97190118,4.473926499,18.77448708,0.464307424,76.37165189,20.45772523,2.706316672,3
"Blended Official Trailer #1 (2014) - Adam Sandler, Drew Barrymore Comedy HD",2.277911641,35.24223268,61.59094572,0.888904929,2.226431109,17.5058201,0.272866408,79.99488115,11.64757013,31.58732653,30.57031929,26.19478106,3
BREATHE  Official Trailer,18.9951539,13.9853254,63.751477,3.268046677,7.54198879,55.73657155,7.876580209,28.84485722,8.834625781,46.38041556,29.7794342,15.00551701,3
Bridesmaids - Trailer,6.08414188,25.15748739,68.18374991,0.574621279,0.909944531,25.18298328,0.08675612,73.82031679,20.72447985,33.79752338,34.00097489,11.4770256,3
Call Me By Your Name  Official Trailer HD (2017),29.60389555,2.392876148,67.25808382,0.74513997,25.76550245,42.65930355,5.079073086,26.49612129,0.590430945,80.41988611,18.33934337,0.650343904,3
CRAZY RICH ASIANS - Official Trailer,14.58071768,24.24277663,43.39584112,17.78066605,14.57830667,27.032125,9.043043852,49.34653044,27.9507041,26.43578053,28.90999019,16.70353115,3
DISOBEDIENCE  Official Trailer,12.73676455,21.52402401,30.27813137,35.46108007,21.17979378,5.836062506,45.09123266,27.89291143,4.609106854,34.31909382,25.61095655,35.46084464,3
"Don Jon Official Trailer #1 (2013) - Joseph Gordon-Levitt, Scarlett Johansson Movie HD",27.5747627,9.976452589,53.70563269,8.743150532,18.62894446,35.38487554,4.337523878,41.64865911,19.64309663,43.83264482,29.74001467,6.784246862,3
Endless Love Official Trailer #1 (2014) - Alex Pettyfer Drama HD,31.37251437,9.123037755,51.45991445,8.044533432,24.34495836,5.866770074,10.65450385,59.13377404,32.30201304,30.33693731,22.20849693,15.15255421,3
Every Day Trailer #1 (2018)  Movieclips Indie,15.72438627,19.89797205,47.65129983,16.72634333,30.46663404,10.46820357,9.22659561,49.8385638,30.81600666,21.1911127,22.0403716,25.95251501,3
Everybody Loves Somebody - Official Trailer [US],19.31082904,13.19982708,64.62907195,2.860271558,2.618580312,30.46390712,1.607816666,65.30970335,20.93249708,42.81478822,28.71323824,7.539485395,3
Fifty Shades Darker - Official Trailer 2 (HD),20.01016885,9.891089797,24.61463809,45.48409879,16.34532064,7.43477419,37.79990077,38.41999769,64.49605227,1.289607305,1.311109867,32.90323019,3
Fifty Shades Freed - Official Trailer [HD],19.05939579,17.65487939,41.48092866,21.80479169,20.29774785,10.25706381,13.87253851,55.57264686,22.11834341,26.65292025,23.69445413,27.53428817,3
Footloose - Trailer,21.96072042,15.16580433,47.85169661,15.02177566,27.35335231,17.57248193,25.86368918,29.21046913,22.29065746,36.64750159,32.09249377,8.969346434,3
Friends With Benefits Trailer - Friends With Benefits Movie Trailer,23.15520942,14.4824475,49.11486208,13.24748844,25.50007403,24.0060702,1.902730949,48.59112203,15.45727551,43.82063448,34.66483653,6.057250872,3
HOME AGAIN Official Trailer (2017) Reese Witherspoon New Romantic Movie HD,5.241956189,27.41088867,66.75654054,0.59061572,3.992093727,9.326332062,1.12218149,85.55939198,10.40926874,58.20627809,26.59111917,4.79333587,3
Hope Springs [2012] Official Trailer,8.645403385,26.2116015,30.29598594,34.84700918,12.09293455,3.318712488,4.740994796,79.8473537,35.37268639,24.69491959,33.14844072,6.783952564,3
"Jersey Boys Official Trailer #1 (2014) - Clint Eastwood, Christopher Walken Movie HD",28.6033988,10.16093791,49.45063591,11.78502962,12.56934553,57.0069313,11.1195989,19.30411905,8.267940581,51.00366473,33.46451223,7.263879478,3
Jethro Tull - A Passion Play - Trailer,17.57780761,12.94242293,45.96590102,23.51386547,31.86408281,22.83257544,15.85997194,29.4433713,30.87224662,20.41346133,31.91617131,16.79811478,3
Just Go with It Official Trailer #1 - (2011) HD,7.656510919,30.24148941,60.16700864,1.934997924,0.302381697,25.52255094,0.165934069,74.00913239,6.179630384,54.28934097,35.54488719,3.986140713,3
Labor Day Extended Trailer #1 (2013) - Josh Brolin Movie HD,17.63274223,17.51332581,49.08437431,15.76956064,8.95229131,8.691825718,4.890680686,77.46520638,12.51481324,49.31129813,33.586362,4.587523639,3
Like Crazy Trailer #1 (2017)  Movieclips Indie,32.30319321,9.200416505,49.32554364,9.170843661,28.30628753,9.853542596,15.11047333,46.72969878,1.296566427,63.70406747,33.90631676,1.093040872,3
Little Fockers Official Trailer #1 - (2010) HD,15.92396349,19.95656043,58.93011689,5.18935807,26.58351958,37.19739318,3.272737563,32.94634819,4.360035807,59.55707431,32.42805004,3.654842451,3
"Love, Simon  Official Trailer 2 [HD]  20th Century FOX",2.183188125,45.59082985,34.37209129,17.85388291,9.716027975,35.35886109,4.99532707,49.92978275,20.14438361,42.07304716,30.05314469,7.729420066,3
Mamma Mia! Here We Go Again - Trailer,12.37899065,22.36447632,62.32355833,2.932976745,2.5187755,40.42730927,3.486870602,53.56703997,23.14626426,34.77864861,32.44346678,9.631621093,3
Mary Shelley - Official Trailer I HD I IFC Films,22.50019908,10.27882695,32.98066258,34.24031138,26.5191555,17.07445681,36.42953932,19.97684687,5.037341639,60.19986272,29.49334085,5.269462615,3
Midnight In Paris  trailer #1 US (2011) Woody Allen Carla Bruni,17.08207577,5.982979387,76.80698633,0.127954874,9.004316479,26.14575922,0.190483301,64.65944052,6.187920645,54.06708121,37.36455441,2.380451746,3
Midnight Sun  Official Trailer [HD]  Open Road Films,14.9812445,19.67717558,33.21677446,32.12479949,45.84515095,9.231712669,11.30565107,33.61748755,16.71298593,38.51283193,37.63928711,7.134901732,3
Morning Glory Trailer HD,33.63602459,6.477211416,55.28072715,4.606033117,42.97302663,13.92311156,14.73019719,28.37366164,9.121427685,33.5570395,32.54539967,24.77613539,3
Mother and Child - Official Movie Trailer 2010 [HD],18.31005365,14.75118846,55.9645474,10.97420752,15.75371623,60.90615988,2.332690731,21.00742906,5.12313731,56.73233271,30.45933545,7.685203105,3
My Cousin Rachel  Official HD Trailer #2  2017,27.19956636,11.65957972,46.90048099,14.24037367,41.86480343,5.602554232,16.62140191,35.91124415,63.31455112,7.889725268,20.72926909,8.066447824,3
NEVER LET ME GO  Official Trailer  FOX Searchlight,37.68701851,5.672311038,41.00959599,15.63106775,42.78938472,4.91546616,36.17324829,16.12189561,0.490651745,76.79049373,21.90550566,0.813351106,3
New Beastly Movie Trailer - Official,26.40807927,11.76625043,42.27712154,19.54854429,24.86977875,13.62371594,19.95906383,41.54743254,30.47372699,18.25001389,19.4447726,31.83148503,3
No Strings Attached - Trailer,22.38476574,13.65247965,55.54022789,8.422522992,3.253881261,24.33374375,1.414608583,70.99776864,15.82013667,41.53737724,32.19008446,10.45240313,3
ON CHESIL BEACH  Official Trailer,15.40994346,21.57176733,54.34788465,8.670403808,36.58571541,22.72315472,6.844654679,33.84647667,6.600700319,53.3978045,30.78343272,9.218063951,3
Ophelia Trailer #1 (2019)  Movieclips Indie,4.236274585,16.14447087,25.57323277,54.04602885,34.64171588,2.701683529,44.79188919,17.8647086,6.8033427,7.145237923,7.754006237,78.2974124,3
OUR FAMILY WEDDING - Official Trailer,17.23007262,13.87803704,66.92167521,1.970213279,40.30957818,16.54107422,8.779984713,34.3693614,8.72297883,48.05423021,36.65088415,6.5719001,3
PHANTOM THREAD - Official Trailer [HD] - In Select Theaters Christmas,10.12697592,32.17238188,45.41984797,12.28079572,10.90562418,42.7680701,7.576358318,38.74994218,0.204236945,87.28827834,12.10508496,0.402390258,3
Pitch Perfect 2 – Official Trailer 2 (HD),2.728311531,14.81861472,63.81002665,18.64304394,0.70512048,21.85457945,7.27186799,70.16842961,36.67919934,28.53222489,23.36001396,11.42856404,3
Remember Me - Trailer,15.94262868,11.71763986,71.35742903,0.982303545,5.246866122,24.03912097,0.512865465,70.20115256,7.027411461,32.56213367,60.01262665,0.397829479,3
"Safety Not Guaranteed Official Trailer #1 - Aubrey Plaza, Mark Duplass Movie (2012) HD",13.944529,6.692656875,79.09689546,0.265919999,18.14471185,52.90600061,4.407151788,24.54213202,2.584518492,59.41275358,35.63889563,2.363829501,3
SEX TAPE MOVIE - Official Trailer (HD),3.728202358,39.62953985,37.87389994,18.76835823,2.400123887,21.76441103,0.875032041,74.96043444,21.4379102,25.24653375,28.68601978,24.6295318,3
Silver Linings Playbook - Official Trailer (HD),19.55648363,17.2700882,41.96275473,21.21067047,47.15901613,14.53740597,16.25032127,22.05325663,19.20150667,34.9411279,36.32043302,9.536925703,3
Something Borrowed Trailer HD,12.34121248,15.86488783,65.52279592,6.27110526,4.210909829,6.574519724,14.62485492,74.58971143,29.46311235,26.07953846,27.0139277,17.4434185,3
"Tammy Official Trailer #1 (2014) - Melissa McCarthy, Susan Sarandon Comedy HD",7.781521976,23.83007109,66.16109014,2.227320895,9.151960164,68.99777055,2.962826937,18.8874498,18.96437556,37.31569052,29.47150469,14.24843818,3
That Awkward Moment Official Trailer #1 (2014) - Zac Efron Movie HD,30.71033061,9.015520662,54.0823698,6.191775575,6.937960535,40.09646177,2.775537595,50.19003749,9.789372981,50.27179718,33.78645182,6.152378395,3
The Adjustment Bureau Trailer HD,16.83938503,9.398325533,40.18929899,33.57298374,18.10895056,22.31250107,24.61315244,34.96539593,34.40031409,13.15796524,15.9011662,36.54056191,3
The Big Sick Trailer #1 (2017)  Movieclips Trailers,14.90780413,19.58351582,57.16210604,8.346576989,24.23507124,45.05512714,5.324162543,25.38563609,18.92616898,41.64727628,35.74798703,3.678568825,3
The Bounty Hunter (2010) - Trailer,11.64140925,7.064601034,81.152004,0.14198767,26.15113258,34.43924785,1.161906961,38.24772239,20.92774361,38.64125311,34.478122,5.95288761,3
The Fault In Our Stars  Official Trailer [HD]  20th Century FOX-1,33.58717263,4.386643693,39.83731866,22.18886316,28.13202441,12.34934777,39.34786022,20.17076612,4.33566384,57.44954348,36.52495742,1.689831913,3
"The Giver Official Trailer #1 (2014) - Jeff Bridges, Taylor Swift Movie HD",31.10723197,4.733626172,28.71563733,35.44350266,32.04146922,3.039891645,15.51206261,49.40657616,19.39421892,14.64082152,13.86207789,52.10287571,3
THE Lovers Official Trailer 2017 HD Movie  Movies Station Trailers,17.87273288,19.23649609,46.52377963,16.36698693,12.29655966,14.67771083,42.9348886,30.09084463,3.408160433,60.50927043,32.33993649,3.742630407,3
THE LUCKY ONE Trailer 2012 Movie - Official [HD],28.96870971,8.943091333,58.59543681,3.492760658,17.18122214,20.00713348,1.023524441,61.78811789,3.214528784,69.03558373,23.6114949,4.138383642,3
The Mountain Between Us  Official HD Trailer #1  2017,20.23743242,6.155258417,50.15951991,23.44779223,16.86078459,4.038655758,15.53046107,63.57010007,32.79959559,15.18336982,13.09785694,38.91918063,3
The Other Woman (2014) - Official Trailer [HD],12.64816672,22.34097719,61.08732224,3.923533112,7.574679703,33.46481025,0.548702199,58.41180682,18.20459664,28.88017893,31.17315471,21.74206972,3
The Romantics - Trailer 2010 {HD},26.46090388,11.72076538,53.68313789,8.135192096,8.737270534,31.14716411,29.76203561,30.35352528,4.799617827,63.75498772,28.21814716,3.227246925,3
THE SHAPE OF WATER  Official Trailer  FOX Searchlight,37.81035244,3.26211378,32.58451521,26.3430208,7.264465094,14.31543678,62.40617633,16.01392478,20.7974717,41.19630456,28.50136459,9.504859895,3
The Space Between Us Official Trailer 2 (2016) - Britt Robertson Movie,15.4480204,22.28368819,43.76677573,18.50151718,14.41717446,25.51476657,18.4796527,41.58840775,23.35077077,43.80526245,29.90164161,2.94232294,3
The Switch - Official Trailer,14.24408108,13.86259496,69.36359406,2.529735677,2.663739771,45.12826204,1.11040948,51.09759569,21.87360823,29.39944565,45.26502192,3.461934254,3
The Vow Official Trailer #2 - Rachel McAdams Movie (2012) HD,22.04619199,11.29913852,63.00690174,3.647768125,15.5038327,33.86662602,3.62472944,47.00481594,6.62291795,54.44296002,32.5225234,6.411602348,3
THINK LIKE A MAN - Official Trailer - In Theaters 3912,5.755288526,28.24907005,22.95304388,43.04259717,2.626660839,22.39373773,3.121701255,71.85789943,11.7476888,46.21201754,35.39796472,6.642322987,3
THINK LIKE A MAN TOO - Official Trailer (HD),2.433962934,50.3395915,25.60752332,21.61891907,1.910898089,21.49992287,3.690882772,72.89829254,14.73913789,33.7030232,33.26440454,18.29344034,3
"This Is 40 Official Trailer #1 (2012) Judd Apatow, Paul Rudd Movie HD",17.11294055,2.833933197,80.01375794,0.039366688,3.915511817,41.33334458,0.502347434,54.24879193,20.35999298,46.00549936,29.44561839,4.188880324,3
"This Means War (2012) Trailer - HD Movie - Chris Pine, Tom Hardy Movie",18.49477887,8.550892025,67.57531166,5.379016325,5.614221469,37.23326623,1.412322279,55.74018955,54.8330307,14.81459886,20.06247789,10.28988957,3
Titanic Re-Release Trailer (2017)  Movieclips Trailers,17.85716265,7.855472714,21.75303102,52.53432989,15.00927657,3.816739097,48.26490283,32.90908039,43.90038848,8.20177123,15.24001956,32.65782297,3
"Tulip Fever Official Trailer #1 (2017) Cara Delevingne, Alicia Vikander Drama Movie HD",16.47766083,12.96301484,33.1396699,37.41965592,15.28429091,6.793643534,56.25613928,21.66592777,30.64497709,29.0627569,27.37444341,12.91781068,3
Valley Girl 2018  Trailer HD - Chloe Bennet,14.39249665,20.09658366,33.35098028,32.15993941,0.521471351,16.60169363,2.983591147,79.89323735,19.48121935,36.1938715,31.73730075,12.58760542,3
Warm Bodies Trailer HD,23.76763523,4.735932872,32.45300651,39.04342055,11.00374162,22.54012674,43.11313927,23.34299088,27.16206312,28.34440172,32.14215934,12.35137135,3
Water For Elephants Movie Trailer Official (HD),33.84074271,8.035074919,49.73340929,8.390778303,48.52000475,26.2057215,11.52490005,13.74938488,7.319308072,45.83628178,26.15118921,20.69321722,3
You Again Trailer [HD],0,0,0,0,0,0,0,0,18.10524613,45.01416385,25.50564408,11.37495339,3
You Will Meet a Tall Dark Stranger - Trailer,13.32401186,23.4003678,59.57570076,3.699920699,41.61653519,6.946472824,7.981032878,43.45596433,15.74636251,53.15919518,26.47040486,4.62404117,3
Youth in Revolt Trailer,18.56603622,5.622116849,75.60664415,0.205203076,14.61176872,23.47849309,1.173173357,60.73656678,12.87266463,45.23112178,35.65146029,6.244749576,3
50 First Dates (2004) Trailer #1  Movieclips Classic Trailers,12.30578274,8.822416514,72.67810702,6.193698943,1.711643301,28.6390692,0.29496788,69.35432553,13.40746284,35.11198163,32.42582083,19.05473173,3
A FAITHFUL MAN - Official HD Trailer (2019) - AF FFF,15.31859338,20.4632327,38.81123066,25.40695071,17.23692417,10.25926396,31.21191859,41.29189551,4.994501173,59.26876664,30.71742654,5.019297823,3
A STAR IS BORN - Official Trailer 1,20.83483636,13.39211315,33.76892507,32.00412393,36.73509657,4.246499762,21.86447978,37.15392649,20.81845403,27.53639221,24.62586015,27.01929212,3
About Time Official Trailer #1 (2013) - Rachel McAdams Movie HD,23.35221916,11.65220812,60.88359356,4.111981019,15.20819664,39.14868534,4.828970134,40.81414938,24.26780313,29.00088429,43.80045533,2.9308578,3
Affair Telugu Movie Romantic Trailer  Latest Tollywood Movie 2015,35.97540259,1.422530133,61.57356501,1.028505526,22.57249951,50.77033043,4.03749086,22.61967957,0.904227421,71.33796811,26.45352185,1.304279268,3
After,17.08034724,16.26048833,31.92141056,34.73775685,28.80997956,1.450124569,4.248029366,65.49186707,33.7505281,13.90332282,12.24467158,40.10148346,3
All The Bright Places Trailer #1 2017 Elle Fanning Movie HD [SPOILER],26.08720064,9.449270368,59.55989361,4.903640971,27.18738019,12.29309961,3.822633252,56.69688582,2.371199429,63.80443573,30.1340133,3.690347075,3
ALLURE Official Trailer (2018) Evan Rachel Wood Romance Thriller Movie HD,16.80883318,13.14580142,29.17214334,40.8732295,28.55178416,6.284987926,59.64138508,5.521839112,8.033480495,43.52970123,33.38145614,15.05535692,3
"American Pie 2 Official Trailer #1 - Jason Biggs, ",13.83452564,8.751806617,77.1481812,0.265486608,1.692645438,30.84783852,0.70617348,66.75333977,13.11698854,52.71558762,29.69161868,4.475814849,3
American Pie 3 the Wedding - trailer 2003 HQ,26.01719499,4.139791057,69.51626539,0.326748705,9.978561103,70.26382685,6.594295055,13.16332221,26.5856564,34.0598762,36.50320172,2.85126958,3
American Pie 4 trailer,5.573518202,36.91270649,55.14711142,2.366666496,0.284274085,34.02301371,0.177067181,65.51564932,18.97950172,46.94552124,30.20114303,3.873832896,3
American Pie 7-The Book of Love trailer,12.5065133,25.41921437,54.32950854,7.744769007,0.939454325,53.38152647,0.903855637,44.77516115,39.16530311,17.17116684,30.44826686,13.21525425,3
American Pie 8 The Reunion Trailer Original,6.026409194,31.99782372,60.68561077,1.290154643,8.670040965,48.0479002,0.479891896,42.80216098,22.83080518,42.07065403,32.00418055,3.094370291,3
American Pie Official Trailer #1 - (1999) HD,10.00466496,24.53685701,63.20483088,2.253654785,4.381731525,67.83517003,14.8712948,12.91179508,2.235863917,68.84733438,27.00158954,1.915207878,3
Asako I & II  Asako (2019) - Trailer (English Subs),17.6885128,11.79071069,50.32607913,20.19469291,36.64367199,7.52331987,21.81133181,34.02167559,9.433296323,48.6851424,33.52648616,8.355075121,3
Bad Sister - Trailer,16.08779877,20.5972299,55.11829257,8.196681738,9.13958177,47.70857394,3.214504942,39.93735015,25.23622215,35.18763483,27.11328864,12.46286035,3
Battlecreek - Official Trailer,22.71063626,14.63838071,42.10450351,20.54648399,10.67865193,7.24086538,79.24522758,2.835260704,22.73364812,14.61244673,10.6420517,52.01185942,3
Before Midnight Official Trailer #1 (2013) - Ethan Hawke Movie HD,31.72208667,4.704340547,61.77455783,1.799010299,55.12347221,13.09406459,1.376609039,30.4058671,1.795813255,71.07932568,25.66484511,1.460024063,3
before_we_go,14.40944076,24.45573807,48.06986153,13.06496561,28.25705409,22.99635112,5.653700978,43.09289753,3.076789901,62.77371049,30.81308603,3.336408734,3
Begin Again Official Trailer #1 (2014) HD,17.52594262,15.81122577,63.06429505,3.598541766,7.241652161,61.17038727,2.232549153,29.35540676,8.177921921,52.8685987,34.0960145,4.857465997,3
Call Me By Your Name  Official Trailer HD (2017),29.60389555,2.392876148,67.25808382,0.74513997,25.76550245,42.65930355,5.079073086,26.49612129,0.590430945,80.41988611,18.33934337,0.650343904,3
Cameron's Terminator Maintenance,18.00914556,18.29075515,54.03612256,9.663978964,51.36683583,16.31135046,8.73163864,23.59017581,2.942921035,0.075638253,0.641017733,96.34041786,3
CARNIVAL ROW Official Trailer (2019) Orlando Bloom,20.91136426,7.614031434,35.77986658,35.69474518,73.32525849,15.35795778,1.125127636,10.19165665,1.681207679,42.6579386,55.437994,0.222859811,3
CAVEMEN Official Trailer (Romantic Comedy) Camilla Belle Movie HD,11.73358485,13.03376555,21.89493775,53.33771706,40.34632146,16.68173969,7.929395884,35.04253924,14.32208568,36.5362972,34.90257859,14.23904151,3
Crazy Rich Asians Official Trailer #1 (2018) Constance Wu Comedy Movie HD,13.98010701,18.04475337,39.80600536,28.16913128,26.57611966,7.876287401,38.42540681,27.12219059,8.285687864,52.95273066,32.75710046,6.004476175,3
"Dhruva Romantic Trailer  Ram Charan, Rakul Preet",13.08512688,6.516122073,64.39762115,16.00112468,2.313801087,75.12624264,1.664970629,20.89498639,48.39942157,14.08468038,10.18135324,27.33454406,3
Disneys Aladdin Official Trailer - In Theaters May 24!,6.330612302,40.69520235,31.55108988,21.42309546,21.62509114,24.48440939,12.91461736,40.97587764,65.14333487,6.720817834,25.05414784,3.08170002,3
Disobedience Trailer #1 (2018)  Movieclips Trailers,14.20080811,14.34683949,30.8867991,40.56555033,71.17691636,6.619665772,6.711941957,15.49147367,4.193837196,23.80324751,25.17413497,46.82877958,3
"Drinking Buddies TRAILER 1 (2013) - Anna Kendrick, Olivia Wilde Movie HD",24.76712763,10.62515378,60.75792909,3.8497895,14.15869743,50.70783496,1.874658465,33.25881064,23.7891227,39.76399601,30.0585568,6.388321519,3
Elisa_and_Marcela,13.25708926,19.18948144,47.0572561,20.49617022,0.17230676,12.8305763,55.45684695,31.54027462,2.199381776,68.04156899,27.20194161,2.557104453,3
Endless Love Official International Trailer (2014) - Alex Pettyfer Romantic Drama HD,14.92382437,23.76750857,45.99477053,15.31389654,25.00587106,4.732279852,9.973925352,60.28792262,33.13212991,33.17386806,25.16643107,8.527573198,3
"Everything, Everything Trailer #1 (2017) Amandla Stenberg, Nick Robinson Drama Movie HD",19.61009651,9.966571629,62.77518868,7.648148388,26.70559585,57.78415799,5.085483193,10.42475998,0.874903984,72.8641808,23.94662648,2.314289659,3
Exclusive  ZID Uncut Trailer  Mannara  Karanvir Sharma  Shraddha Das,23.35258275,14.034082,52.38809586,10.22524536,7.353040576,32.35319257,8.774410188,51.5193522,35.85835695,13.46913874,13.03703338,37.63546646,3
Fifty Shades Of Grey - Official Trailer (Universal Pictures) HD,17.67606586,7.151202112,20.4386726,54.73406315,9.219301492,1.819435507,87.67365217,1.287608594,23.69906157,14.3544063,12.52421141,49.42232966,3
FIVE FEET APART - Trailer #2 - HD (Haley Lu Richar,28.30200791,5.319094658,49.9013871,16.47751182,9.185898304,40.22190571,9.379891306,41.21230543,26.48463249,19.06757951,52.53112316,1.916662231,3
Four More Shots  Official Trailer # 2 2019  Bollywood Movie [HD],2.148839086,57.67201781,22.66616672,17.51296669,0.067486439,37.09039986,11.42568141,51.41643882,21.0639894,38.17838132,30.94507158,9.812565148,3
Friends With Benefits - Official Trailer,21.1137265,15.99821597,53.07139754,9.816654027,45.84992528,30.2985698,3.463535756,20.38796842,7.152507454,57.44590163,33.01434219,2.387242205,3
Getting That Girl US Release Trailer #1 (2014) - Romantic Comedy HD,7.431806624,35.66679657,47.2715497,9.629843384,43.16793382,19.41479743,28.22832763,9.188944846,17.49296635,42.25658476,31.07587695,9.174580127,3
Guntur Talkies _ Telugu Latest Movie Scenes _ Sidd,15.18863291,8.373889327,46.71409428,29.72337902,17.03700125,2.026238479,74.56225157,6.374514103,7.41686821,21.66886777,29.8239857,41.09027684,3
